Prob_RRAB,Prob_RRC,Prob_MIRA_SR,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
5329323277776517120,0.10621726,0.12253293,0.23653565,0.10624762,0.12742667,0.30103981,T2CEP,DSCT_SXPHE,4068.8052,4003.8352,26.534477,23.900482
4663661724096300672,0.004665479,0.014938513,0.021740133,0.51317877,0.07458317,0.3708939,CEP,CEP,5753.465,5522.0215,3.5984802,2.7022424
4906711208936233344,0.2441431,0.56356406,0.035164,0.033565525,0.042594623,0.08096863,RRC,RRC,6793.212,7030.493,1.1900606,2.526733
3530269087870190720,0.19029352,0.6036545,0.05445197,0.00059570605,0.041456055,0.109548256,DSCT_SXPHE,RRC,-1.0,7113.584,-1.0,-0.02214384
4661594466121312384,0.020876694,0.067477696,0.047386933,0.3015765,0.14627694,0.41640526,CEP,DSCT_SXPHE,6310.376,6152.5244,-1.0,3.6850295
5825386434220714880,0.37320563,0.49975485,0.040729932,0.019654065,0.035809677,0.03084584,RRAB,RRC,4945.7964,5607.8374,4.2135878,5.863227
5855150076517226624,0.09097389,6.8027926e-05,0.90864205,3.0239173e-06,5.9500184e-05,0.00025342128,MIRA_SR,MIRA_SR,-1.0,3538.469,-1.0,93.021996
2060070759920122624,0.10729372,5.9470232e-05,0.89233524,3.4803647e-06,6.242688e-05,0.00024562245,MIRA_SR,MIRA_SR,-1.0,3584.6394,-1.0,85.081856
5254525563347661696,0.101022705,2.8577546e-05,0.8987708,1.4299977e-06,3.060796e-05,0.00014591716,MIRA_SR,MIRA_SR,-1.0,3801.442,-1.0,98.55227
287913858539519488,0.09431751,9.870853e-05,0.9051753,4.82101e-06,6.854923e-05,0.00033511358,MIRA_SR,MIRA_SR,-1.0,3636.1995,-1.0,86.79361
4760931841293324928,0.4332983,0.27824152,0.027482424,0.14169246,0.03679314,0.082492135,RRAB,RRAB,-1.0,7036.423,-1.0,7.379147
4347892773539450496,0.8327105,0.13119662,0.006800034,0.00299166,0.017060922,0.009240354,RRAB,RRAB,6564.597,6066.809,0.9900255,4.619149
6038499515953242240,0.11296938,0.6536383,0.09296196,0.0034337428,0.051290125,0.08570652,RRC,RRC,6432.4697,6563.727,4.3236065,2.7804403
1979184701688623616,0.6032338,0.097889245,0.20793329,0.036493227,0.025842108,0.028608277,RRC,RRAB,4957.307,4285.2197,2.122223,15.286739
4651033931855092864,0.1084352,0.10683266,0.012665173,0.69035375,0.023655873,0.058057297,RRAB,CEP,-1.0,6960.328,-1.0,4.5746975
4663674712077394816,0.55436736,0.32496414,0.019384451,0.024169479,0.026652936,0.05046164,DSCT_SXPHE,RRAB,-1.0,7080.251,-1.0,2.853045
4687487591324671744,0.23102465,0.18953262,0.019149374,0.4962163,0.030371953,0.03370514,RRAB,CEP,-1.0,6391.8076,-1.0,6.746991
1263485134017247744,0.039198805,0.7021055,0.039802827,0.001656506,0.068979956,0.14825642,DSCT_SXPHE,RRC,-1.0,7573.424,0.95902014,-4.9773054
5845660981960226176,0.13302667,0.00031227493,0.86595505,1.1134685e-05,0.00015294223,0.00054185453,MIRA_SR,MIRA_SR,-1.0,3760.8792,-1.0,96.86859
5921899773855055104,0.57868946,0.2963521,0.015384791,0.04487153,0.039495926,0.025206156,RRAB,RRAB,5164.458,6102.185,-1.0,8.201161
6428220106740825984,0.05828769,0.6543753,0.084119774,0.0029022498,0.06601016,0.13430482,RRC,RRC,7321.3213,6775.036,3.3404353,3.622498
1413277066267731200,0.028713351,0.099132165,0.011289942,0.75962955,0.029233385,0.07200167,RRC,CEP,7850.6787,7087.588,1.9241881,2.6128588
5265961480673005184,0.37490475,0.20615342,0.023584805,0.31193665,0.03033599,0.05308438,RRAB,RRAB,-1.0,6955.2,-1.0,3.037179
5372919837224791936,0.74812925,0.18028265,0.009844857,0.012736076,0.030339751,0.018667333,RRAB,RRAB,-1.0,6398.9624,-1.0,5.385034
5361325869365590912,0.2888806,0.28757966,0.014812076,0.2580881,0.082936004,0.0677035,RRAB,RRAB,4844.6504,5776.8643,2.6503153,12.154463
4630066386806750592,0.04885836,0.046354324,0.0194726,0.8056926,0.024942625,0.054679554,RRAB,CEP,5675.0967,5696.065,4.712674,7.865366
6788417981397304192,0.29249308,0.46069884,0.042788424,0.0003928748,0.04310547,0.16052131,RRC,RRC,-1.0,6935.3467,-1.0,0.2698059
4685642507722128384,0.042586565,0.063827276,0.007323911,0.8429718,0.01853638,0.024754012,CEP,CEP,6483.6787,6213.854,2.092218,5.4688478
4658261197939562752,0.058902297,0.054947346,0.016567754,0.7930906,0.0224393,0.05405261,CEP,CEP,5848.471,5947.752,-1.0,6.986433
6397174021537588480,0.48966885,0.31569234,0.043197464,0.0059351022,0.025220094,0.12028621,RRC,RRAB,7322.32,7039.468,-1.0,-0.6758046
2181967493745338240,0.022016412,0.042111408,0.03321024,0.67274845,0.0669931,0.1629204,RRC,CEP,5390.407,5265.374,1.8431745,6.5478244
4661303271712457984,0.038698774,0.05831203,0.0074213925,0.8329138,0.025946338,0.036707625,CEP,CEP,5294.7383,5515.0376,3.1644044,9.719868
5820194368485878400,0.001862801,0.039505176,0.016375868,0.011501881,0.2145424,0.71621186,DSCT_SXPHE,DSCT_SXPHE,7301.355,6568.717,1.3770933,4.002228
1565804411647973760,0.028580556,0.055770636,0.11782156,0.2248182,0.14359602,0.42941305,RRC,DSCT_SXPHE,-1.0,4848.8867,-1.0,11.349407
4661377797941551872,0.109945305,0.008016487,0.7071432,0.042862188,0.027087627,0.10494518,MIRA_SR,MIRA_SR,3680.9592,3678.7988,13.094135,23.237879
5559211917676016768,0.010055375,0.041994523,0.015026065,0.68800217,0.052087903,0.19283397,DSCT_SXPHE,CEP,7274.7334,7001.7,2.8571577,1.7624817
1319813355227038848,0.0032993339,0.05784073,0.025793605,0.0116782505,0.20758417,0.6938039,DSCT_SXPHE,DSCT_SXPHE,7694.4424,7067.8247,1.6501408,3.4338334
4651837743535228416,0.0053947936,0.014509503,0.013279541,0.6097417,0.12130974,0.23576479,CEP,CEP,5277.5176,5428.466,4.9617176,12.2356205
4685599656823261440,0.016635943,0.058579348,0.008395104,0.84705913,0.027339732,0.041990645,CEP,CEP,5776.476,6176.5654,1.8011665,6.7957497
6490923536882194176,0.009354888,0.12333102,0.04016779,0.012652423,0.2049542,0.6095397,RRC,DSCT_SXPHE,-1.0,7367.8184,2.9183617,2.7040834
6067871216750924544,0.7089013,0.23213327,0.007583918,0.0072024404,0.02944099,0.014738092,RRAB,RRAB,5240.829,5835.8105,6.375964,7.8224034
4379192944706269440,0.73986524,0.21246077,0.013235673,0.0014228204,0.019539597,0.013475831,RRAB,RRAB,-1.0,6287.4517,-1.0,4.1272106
6074890567696266752,0.100208625,0.00019357647,0.89781547,4.4176788e-05,0.00035240044,0.0013856981,MIRA_SR,MIRA_SR,3766.9492,3500.5908,11.636781,65.740776
5227073025711800576,0.015834268,0.046793737,0.0049232473,0.89119387,0.017446311,0.023808723,RRC,CEP,6233.1562,6075.0938,5.209761,7.6303377
5841337599116624896,0.18960765,0.080953315,0.052958153,0.5551913,0.05798264,0.06330692,RRAB,CEP,4944.0093,5201.839,5.7161946,12.801212
5507809779140813696,0.30705884,0.10932456,0.054448057,0.4288379,0.047223955,0.053106677,RRAB,CEP,6086.4033,5506.9043,1.2090635,9.412235
4651195942290545024,0.32819548,0.4294763,0.024017036,0.12543932,0.030295437,0.062576406,RRC,RRC,-1.0,7425.8354,-1.0,1.1005292
4685924566858742784,0.034491982,0.045499377,0.0072924457,0.8420782,0.026792375,0.043845568,CEP,CEP,5755.9604,5405.833,3.285426,10.390253
5893758946312215552,0.124865584,3.5840134e-05,0.8750159,9.026652e-07,2.0215948e-05,6.145307e-05,MIRA_SR,MIRA_SR,-1.0,3791.1182,-1.0,75.935005
6261096503984216704,0.0020503246,0.05967646,0.011818597,0.030012684,0.14638697,0.7500549,DSCT_SXPHE,DSCT_SXPHE,7549.9355,6969.6113,1.1700568,-1.4492769
6010962865711517440,0.5187131,0.35061038,0.039079387,0.009595631,0.039356336,0.04264517,RRC,RRAB,5752.4663,6061.6406,2.5192924,4.0630035
4650394089074151168,0.028884487,0.047738936,0.020180715,0.79981875,0.029618,0.07375907,CEP,CEP,5773.431,5789.4844,3.0123782,5.1949863
2204201439924105344,0.2823462,0.0012046436,0.70585406,0.001632775,0.0010001868,0.007962164,MIRA_SR,MIRA_SR,4257.659,3885.2458,109.002846,29.165161
6050531059371898880,0.7185992,0.20722057,0.01883967,0.0017729386,0.01856841,0.034999248,RRAB,RRAB,6814.1763,6354.8604,-1.0,3.0548096
6878395901279877120,0.09807111,0.0017426752,0.8895453,0.00031738073,0.0024373494,0.007886141,MIRA_SR,MIRA_SR,-1.0,3482.2463,-1.0,69.99578
5814764911338754944,0.003226119,0.09062376,0.032522775,0.0047133765,0.21571977,0.6531941,DSCT_SXPHE,DSCT_SXPHE,7623.5615,6788.0215,1.3130817,1.5944624
4657973778726940032,0.09983976,0.009772425,0.63616586,0.031480633,0.057638712,0.16510251,MIRA_SR,MIRA_SR,3754.3354,3705.3613,-1.0,31.892197
4653414408848254208,0.018984396,0.051619187,0.005878739,0.87188834,0.021279324,0.030350067,RRC,CEP,-1.0,5814.6885,-1.0,8.200405
6835506044324750976,0.017770154,0.29965642,0.06324835,0.005292534,0.14775705,0.46627542,RRC,DSCT_SXPHE,7323.318,6821.259,-1.0,-0.25694895
216676775052953216,0.14208108,0.11054204,0.68240917,0.0073519386,0.041068036,0.01654775,MIRA_SR,MIRA_SR,3892.3677,4217.8687,0.88344955,32.723625
6434860843436299776,0.64220953,0.23090717,0.020195901,0.020506812,0.03471297,0.051467583,RRAB,RRAB,-1.0,7503.442,-1.0,1.7983518
4636114830334952576,0.46137953,0.30123937,0.03696267,0.13675407,0.03395715,0.029707188,RRAB,RRAB,-1.0,6757.655,-1.0,3.1233578
5927068066946051072,0.2829321,0.37190595,0.024180004,0.15925181,0.08732839,0.07440178,RRAB,RRC,4907.0254,5530.0723,6.8610487,12.098936
4407441253849115264,0.15105008,0.6326505,0.069210075,0.00085002533,0.040773004,0.10546626,RRC,RRC,7532.9644,6641.1133,1.5011148,2.3492446
4685674599721928192,0.0029649762,0.010235408,0.007215561,0.6853881,0.08516864,0.20902732,CEP,CEP,5353.2695,5409.695,8.01425,8.889408
5189122866475684352,0.099470325,0.086617544,0.06271716,0.6102523,0.043694466,0.09724819,RRAB,CEP,4996.062,5370.212,5.737853,8.404367
4819198497206392832,0.05117339,0.11762879,0.013235089,0.7546666,0.028176552,0.035119515,RRC,CEP,7228.977,6706.4326,1.8681788,4.9659615
5771112508703619712,0.06466328,0.07018601,0.010158046,0.76192296,0.040273223,0.05279648,RRAB,CEP,6553.6157,5437.8174,2.0792155,11.161449
4657877811942765056,0.121374376,0.066819444,0.023461485,0.7044358,0.02599102,0.05791773,CEP,CEP,5891.7314,5877.894,4.3356085,7.49766
4239647056386552192,0.11593348,0.63029844,0.06566499,0.04624114,0.07039265,0.07146932,RRC,RRC,5240.829,5533.49,2.4632826,7.050888
4655743316216282880,0.024634277,0.085848674,0.029531885,0.5394136,0.0817066,0.23886491,DSCT_SXPHE,CEP,7319.075,6468.2417,2.1120105,1.9940515
4652669597097980160,0.09018144,0.0013112321,0.87220705,0.003511297,0.0034531176,0.029335892,MIRA_SR,MIRA_SR,3634.173,3697.2578,23.434937,27.180752
4654957749524411904,0.0034437717,0.011051686,0.0033959646,0.8805628,0.029813154,0.071732685,CEP,CEP,5585.7476,5591.677,7.594177,6.836422
5977834958368721280,0.10744793,0.00038108256,0.89131296,2.1524258e-05,0.00016927299,0.0006671027,MIRA_SR,MIRA_SR,-1.0,3663.6582,-1.0,99.217674
4603357630164318976,0.10167752,0.00011377425,0.8969011,1.7237437e-05,0.00023486561,0.0010555234,MIRA_SR,MIRA_SR,-1.0,2994.5376,86.35046,68.80399
4685901923788141568,0.017973771,0.028776793,0.028492836,0.76549107,0.044406265,0.114859276,T2CEP,CEP,5443.4023,5040.0977,2.8113432,6.124176
1798261751244219136,0.15401906,0.6265721,0.061515104,0.0048818374,0.07528287,0.07772912,RRC,RRC,6713.3467,6324.6357,1.3160825,1.5555291
3170629936916306944,0.0012269033,0.028491039,0.013068503,0.008680363,0.187325,0.7612083,DSCT_SXPHE,DSCT_SXPHE,7506.01,7217.302,3.3397057,3.427021
5925283422135193088,0.08839052,0.00015312545,0.9111106,4.491517e-06,6.335096e-05,0.00027789726,MIRA_SR,MIRA_SR,-1.0,3446.0938,-1.0,99.19337
4735320225457508992,0.5581489,0.27549314,0.027682887,0.02169115,0.03918867,0.0777952,RRAB,RRAB,-1.0,7434.93,-1.0,2.7283378
4658445297350753152,0.07717363,0.00192859,0.87511414,0.0039021354,0.0066406657,0.03524079,MIRA_SR,MIRA_SR,3729.3777,3390.1348,112.76751,30.99168
2244504279158154752,0.63490695,0.16724698,0.037334897,0.09674936,0.032438714,0.03132308,RRAB,RRAB,6219.1797,5577.658,2.1072202,4.607956
5936178620341466752,0.8379682,0.124356486,0.0069217575,0.0037775803,0.017364787,0.009611224,RRAB,RRAB,5291.4937,5888.6094,3.4564555,7.273836
6126736011272034688,0.23957543,0.597423,0.05753385,0.0013029044,0.039590247,0.06457453,RRC,RRC,7248.4443,6664.338,0.9510188,2.460693
4685863200354758016,0.17221087,0.0892861,0.020911645,0.62341756,0.034250733,0.05992308,CEP,CEP,5752.4663,6190.6494,3.7135003,7.325268
6057061643082655232,0.18172747,0.0026716876,0.8129386,6.962004e-05,0.0006709532,0.0019217394,MIRA_SR,MIRA_SR,-1.0,3799.2388,-1.0,78.79496
5863698160991178496,0.11928727,0.00061734224,0.87902874,2.3893028e-05,0.00022150473,0.0008212485,MIRA_SR,MIRA_SR,-1.0,3705.6348,-1.0,95.30072
4687252261465427968,0.25262824,0.19645958,0.011612848,0.467092,0.03854066,0.033666644,CEP,CEP,6139.9795,6257.0176,3.8875306,9.774223
2250584028703188096,0.024667023,0.041092254,0.008444587,0.8486585,0.028221231,0.048916437,RRC,CEP,5093.078,5273.532,3.5264676,8.894397
6754087350025969536,0.20884642,0.5842626,0.072140604,0.022632776,0.04901088,0.06310675,RRC,RRC,6825.9062,6567.2744,2.6163092,3.017146
4559635520223408768,0.019857591,0.07534399,0.088563114,0.13050541,0.21618596,0.469544,T2CEP,DSCT_SXPHE,4776.4497,4983.118,4.523779,24.754112
5339198438378566912,0.6067049,0.10270804,0.09225077,0.11650361,0.034454726,0.047378007,RRAB,RRAB,-1.0,4631.541,-1.0,14.134111
5952847285322541056,0.10663462,0.000311621,0.89224315,1.6344255e-05,0.00012133256,0.0006728389,MIRA_SR,MIRA_SR,-1.0,3569.8572,-1.0,98.741196
4687470686323641984,0.0251592,0.05300725,0.0059184437,0.8683125,0.019067219,0.028535394,CEP,CEP,6438.8096,5947.99,3.0443835,6.5042677
5930466004594888704,0.11149924,0.0015453022,0.8818733,0.00016843376,0.0013696156,0.0035441897,MIRA_SR,MIRA_SR,4149.499,3642.0017,53.275135,85.46822
6365402670982033408,0.28560406,0.33384156,0.04170927,0.24548423,0.042074583,0.05128624,RRC,RRC,6844.4854,6773.5674,3.5864782,5.6582594
5952617036364163328,0.1361137,0.6866133,0.07746039,0.0050955955,0.04797254,0.0467445,RRC,RRC,7156.5986,5470.657,1.5721273,5.133938
5603704201151948544,0.0924944,0.0023491422,0.8789543,0.0012223093,0.0056338916,0.01934582,MIRA_SR,MIRA_SR,3535.9688,3502.4026,141.9346,59.37555
4663541327590272640,0.004190994,0.009757376,0.00530023,0.9274574,0.013420162,0.039873973,CEP,CEP,5794.562,5376.6777,4.5926533,5.301505
4685924154541913088,0.032290466,0.0631737,0.06098133,0.5394292,0.10819251,0.19593285,CEP,CEP,6143.3076,5327.587,2.3152566,6.680276
6063569892891291904,0.6305484,0.28643095,0.012578855,0.009475588,0.03960952,0.021356652,RRAB,RRAB,-1.0,5310.0435,-1.0,11.078743
2034329607877117696,0.3265839,0.27486464,0.19942717,0.02035415,0.06403523,0.11473489,RRAB,RRAB,-1.0,4520.9116,-1.0,32.779198
4651506966645442176,0.013767351,0.026138265,0.04289461,0.6022526,0.062344246,0.25260296,CEP,CEP,5364.87,5251.0605,5.3367834,5.896057
4685931438808884352,0.04114103,0.060807515,0.016608208,0.6945745,0.065201335,0.12166742,T2CEP,CEP,4985.2334,5101.275,-1.0,11.112504
6084461885129339904,0.85859054,0.11042948,0.0062684584,0.002436305,0.013565648,0.008709597,RRAB,RRAB,6432.8193,6100.125,1.6311374,5.065811
5621959942466222208,0.7764583,0.12309285,0.04674832,0.016905595,0.019901576,0.016893264,RRAB,RRAB,5311.7095,4745.065,1.031033,8.520735
1883857872475115648,0.09607199,0.00020397897,0.90307593,9.845109e-06,0.000109692635,0.00052861165,MIRA_SR,MIRA_SR,-1.0,3663.2847,-1.0,85.199776
4651830188725112064,0.032436717,0.06741315,0.0067403633,0.832602,0.026600072,0.034207772,T2CEP,CEP,5230.896,5582.118,6.355961,9.417719
4661519630639700224,0.58965915,0.26327792,0.02069855,0.044309262,0.023865521,0.05818961,RRC,RRAB,-1.0,7152.551,-1.0,3.2336087
5819790607192659584,0.1052664,0.00023735104,0.8939362,8.008947e-06,0.000118504686,0.00043354466,MIRA_SR,MIRA_SR,-1.0,3671.6086,-1.0,104.51998
1592868821647332480,0.10477976,0.00020392382,0.89383715,1.768172e-05,0.00028306566,0.00087840273,MIRA_SR,MIRA_SR,-1.0,3611.4663,78.51928,93.48887
4685907073403148544,0.09367757,0.08792603,0.025521576,0.6735978,0.04177172,0.07750531,CEP,CEP,6428.826,5711.077,1.5971317,8.280981
2202416352743014912,0.0987974,2.7563536e-05,0.9009441,1.673187e-06,3.5396366e-05,0.00019382821,MIRA_SR,MIRA_SR,-1.0,3609.834,-1.0,85.64923
1805954720580911744,0.014335867,0.37167633,0.0775374,0.0015250983,0.13093688,0.4039885,DSCT_SXPHE,DSCT_SXPHE,7158.5957,6797.457,-1.0,1.6992722
4618215197647609088,0.38406733,0.19277613,0.02469875,0.3117006,0.035379637,0.051377565,RRAB,RRAB,6502.701,6631.625,1.3370862,6.9123926
4657217344700484608,0.0794522,0.10438473,0.022631848,0.6331778,0.06657189,0.09378152,T2CEP,CEP,4897.8574,5026.073,10.801736,12.37569
234769818707661312,0.108957715,0.25321552,0.3776139,0.032318715,0.13881738,0.08907673,T2CEP,MIRA_SR,4345.339,4507.0625,2.0260148,20.035183
4300662633099548032,0.24490401,0.5208623,0.06295183,0.025780661,0.074927576,0.07057368,RRC,RRC,6501.703,5928.772,-1.0,3.0372186
2112439674100270720,0.12567313,0.0016757535,0.84935576,0.0009341399,0.0053595128,0.017001709,MIRA_SR,MIRA_SR,3822.1511,3672.4412,67.81946,61.702297
2178371820154126464,0.013783217,0.025168024,0.07999394,0.18933973,0.11845751,0.57325757,T2CEP,DSCT_SXPHE,4995.6123,4766.4536,6.6020036,8.955858
4685809526096531328,0.124362916,0.09197007,0.009819007,0.7071235,0.03040561,0.036318842,CEP,CEP,6370.924,6170.5947,1.5331202,7.994571
4815575949989106944,0.18347128,0.19723919,0.025808986,0.49573767,0.03875045,0.058992453,RRC,CEP,-1.0,6567.9727,-1.0,6.6869645
6067739928181457920,0.03579538,0.12598163,0.069741696,0.30569872,0.17638779,0.28639477,RRC,CEP,4778.1094,4700.349,3.1283984,20.083157
2085832729667045888,0.064272396,0.08488086,0.015933018,0.6523452,0.07353848,0.10903002,RRAB,CEP,6221.1763,5202.9756,3.1123953,11.664213
5774783782325384192,0.10876195,0.00017369447,0.8896075,2.2865905e-05,0.00030482147,0.0011291688,MIRA_SR,MIRA_SR,4217.265,3626.1323,-1.0,66.60277
4655205345835196800,0.52910006,0.13986275,0.042962946,0.18727468,0.047247987,0.053551573,CEP,RRAB,5147.37,5414.3223,2.8123431,11.046389
2102577634619058688,0.553363,0.19137926,0.04320624,0.13818711,0.03267926,0.041185163,RRAB,RRAB,6179.247,5933.957,1.7521582,4.43037
4685696315064807040,0.048194222,0.17436607,0.023040254,0.6380893,0.0485258,0.06778432,CEP,CEP,6827.828,6454.174,-1.0,5.515943
4659687638079911040,0.52482253,0.19184345,0.023414327,0.17742474,0.032797523,0.049697466,DSCT_SXPHE,RRAB,-1.0,6205.3687,-1.0,4.481982
1755048672236629760,0.10635083,0.61480224,0.062478766,0.0023666145,0.09203358,0.12196802,RRC,RRC,6870.082,6629.5386,-1.0,-0.23106909
5905966510342286976,0.09594489,0.002181797,0.89118606,0.00030268767,0.0027381591,0.0076463185,MIRA_SR,MIRA_SR,3843.056,3515.744,92.180916,70.9189
1819669925539275264,0.11407657,0.00012333928,0.88556457,3.243189e-06,6.613623e-05,0.00016614758,MIRA_SR,MIRA_SR,-1.0,3255.7393,-1.0,79.98454
4652579123607558400,0.31014472,0.20993128,0.025262393,0.38142985,0.033433516,0.03979828,RRAB,CEP,-1.0,6831.4473,-1.0,5.5617766
4529535319967034496,0.7619388,0.17806287,0.01269465,0.001161435,0.019694533,0.026447788,DSCT_SXPHE,RRAB,-1.0,6461.621,-1.0,2.901774
4767497128301302784,0.015643591,0.038094874,0.016926741,0.7633082,0.050235324,0.11579122,RRAB,CEP,6134.822,5756.58,4.1575775,6.5982513
1240619037370564352,0.8076541,0.12969084,0.013484137,0.001173258,0.011829574,0.03616818,RRAB,RRAB,6377.2466,6228.4395,5.3786836,4.5320435
4368227553899106304,0.6772879,0.26985434,0.0065485733,0.0049425047,0.029570008,0.011796709,RRAB,RRAB,4895.0723,5483.6255,2.9103603,7.354752
2014407045572567424,0.110323995,1.5950283e-05,0.8895456,7.255337e-07,2.3553172e-05,9.012903e-05,MIRA_SR,MIRA_SR,-1.0,3728.6812,132.68896,86.30738
1970283197288103424,0.08755663,0.001618705,0.90429145,0.00026629673,0.001555251,0.0047116457,MIRA_SR,MIRA_SR,3856.643,3624.2314,77.633385,77.22895
2362013008123499904,0.79084206,0.15915878,0.0109589575,0.0020893945,0.019566137,0.017384667,RRAB,RRAB,6909.0166,6626.0244,3.8415227,4.182207
4189297773240994048,0.045648746,0.3367193,0.067813836,0.0242134,0.17206918,0.3535356,RRC,DSCT_SXPHE,6510.688,6770.3945,3.1704059,1.4458413
4685938963594324864,0.011505279,0.027994059,0.023054017,0.70788914,0.05496062,0.17459692,CEP,CEP,5589.6113,5284.156,4.486635,4.939887
5640496785100030848,0.7457075,0.18809617,0.019336348,0.0020902967,0.015112936,0.029656794,RRAB,RRAB,5804.1294,6107.4688,3.9375393,5.693138
4657116022180178304,0.0065790773,0.01915679,0.0075300015,0.83263236,0.04136918,0.09273258,CEP,CEP,5289.797,5417.481,4.118571,7.2384114
2028248694430694016,0.071991436,1.6535383e-05,0.92786473,3.3164423e-07,1.3814894e-05,0.00011321976,MIRA_SR,MIRA_SR,-1.0,2964.192,-1.0,99.21277
5833237703176592512,0.12895747,0.00044271504,0.86961824,1.1193044e-05,0.00011475731,0.0008556809,MIRA_SR,MIRA_SR,-1.0,3957.5786,-1.0,96.84916
4659287347133690240,0.1531442,0.11868769,0.017429557,0.63259745,0.028805863,0.049335256,RRC,CEP,-1.0,6762.7993,-1.0,4.847118
4698629110120342912,0.3286752,0.23201475,0.035022948,0.2914445,0.037294473,0.07554816,RRAB,RRAB,-1.0,6133.891,-1.0,5.931031
4659438087635368832,0.0134708695,0.03320899,0.0109565295,0.84094036,0.035030045,0.06639325,T2CEP,CEP,5024.916,5184.7085,17.307869,10.1501255
1974969758205901696,0.17024727,0.4183725,0.068657115,0.08755609,0.10487864,0.15028842,RRC,RRC,6085.006,6047.575,2.008203,2.2763762
6030982739081728000,0.8695985,0.110225104,0.00436966,0.00077710295,0.010214957,0.004814696,RRAB,RRAB,6313.0215,5893.1123,1.2220659,6.9678235
4658755359622530816,0.07954983,0.06406566,0.060795974,0.61605287,0.07064226,0.10889336,CEP,CEP,5060.7993,4940.4297,3.5334687,12.012914
4536004266568489088,0.124040514,0.5041397,0.08545018,0.024349663,0.122384794,0.13963515,RRC,RRC,6208.8867,6159.7646,2.9573684,3.06879
4687442786216745600,0.021712065,0.03221482,0.049663465,0.6496541,0.05676897,0.1899865,CEP,CEP,5013.9116,4842.2705,19.556261,8.668697
461819588319058944,0.75223863,0.18147434,0.029651947,0.0021923513,0.02115017,0.013292554,RRAB,RRAB,4647.829,5313.0654,2.4582815,18.853527
