index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
8350,1805713313349818240,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1805713313349818240.dat,29,13,16,MIRA_SR,3417.5,3291.5,3719.8425,568.0471,503.0815,633.0127,67.9873,57.384647,73.29209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11876,4651223533161642112,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651223533161642112.dat,29,15,14,MIRA_SR,3767.9624,3452.1326,4049.0466,-1.0,-1.0,-1.0,21.168000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6074,5997125267051683712,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5997125267051683712.dat,25,12,13,RRAB,7062.0,-1.0,-1.0,2.34932,-1.0,-1.0,1.024,-1.0,-1.0,4.6107,-1.0,-1.0,1.56,-1.0,-1.0,1.4532,-1.0,-1.0
6364,5916947234207362176,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5916947234207362176.dat,28,14,14,RRAB,5890.0,5586.3335,6474.08,26.07852,-1.0,-1.0,4.2,-1.0,-1.0,3.2955,-1.0,-1.0,1.27,-1.0,-1.0,0.0171,-1.0,-1.0
17689,3919038845920742400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3919038845920742400.dat,32,16,16,RRD,7844.0,7478.0,8282.5,3.95477,-1.0,-1.0,1.175,-1.0,-1.0,4.5360000000000005,-1.0,-1.0,1.73,-1.0,-1.0,1.0664,-1.0,-1.0
12127,6033133280753632128,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6033133280753632128.dat,27,14,13,RRC,5286.9,4821.1377,6876.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19483,4659448017600194688,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659448017600194688.dat,46,24,22,CEP,5784.6665,5739.75,5804.0,87.51419,-1.0,-1.0,5.012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8309,5847996821347287680,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5847996821347287680.dat,38,19,19,MIRA_SR,3624.01,3423.5,3866.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18699,4658190137606719232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658190137606719232.dat,24,12,12,T2CEP,5312.105,5161.93,5375.3335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22632,4652201583168337024,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4652201583168337024.dat,23,12,11,CEP,5873.0,5512.0,6206.053000000001,28.62635,-1.0,-1.0,4.188,-1.0,-1.0,3.3212,-1.0,-1.0,1.34,-1.0,-1.0,0.0182,-1.0,-1.0
18062,4657138321657674624,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657138321657674624.dat,25,12,13,T2CEP,5350.75,4873.68,5480.0,-1.0,-1.0,-1.0,6.473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19903,4661299870097203072,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661299870097203072.dat,23,11,12,CEP,5286.9,4777.0,6445.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16057,4662513348623856896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662513348623856896.dat,57,29,28,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11409,4685937451765067008,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685937451765067008.dat,25,12,13,MIRA_SR,3944.7275,3492.3333,4684.02,-1.0,-1.0,-1.0,29.575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24186,4688853833320701184,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688853833320701184.dat,30,15,15,CEP,5143.45,4269.8735,6938.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10724,5885754020598322176,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5885754020598322176.dat,32,16,16,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12825,5771813211143224960,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5771813211143224960.dat,27,13,14,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19644,4688441589436366976,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688441589436366976.dat,28,15,13,CEP,6543.75,6289.0,6860.0,4.098990000000001,-1.0,-1.0,1.579,-1.0,-1.0,4.1714,-1.0,-1.0,1.35,-1.0,-1.0,0.3426,-1.0,-1.0
12057,6053087458339052928,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6053087458339052928.dat,35,17,18,MIRA_SR,3726.26,3316.5,4257.5103,-1.0,-1.0,-1.0,157.357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18725,4661229192086926848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661229192086926848.dat,27,14,13,T2CEP,4886.0,4689.7026,5102.0,-1.0,-1.0,-1.0,16.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4741,1869435264925588608,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1869435264925588608.dat,33,17,16,RRAB,6160.0,-1.0,-1.0,1.96396,-1.0,-1.0,1.23,-1.0,-1.0,4.3261,-1.0,-1.0,1.17,-1.0,-1.0,0.6281,-1.0,-1.0
1987,4619087312231165184,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4619087312231165184.dat,31,16,15,DSCT_SXPHE,7542.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14184,6364851472057160704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6364851472057160704.dat,34,17,17,RRC,7331.0,-1.0,-1.0,1.6232,-1.0,-1.0,0.79,-1.0,-1.0,4.8632,-1.0,-1.0,1.66,-1.0,-1.0,3.3696,-1.0,-1.0
11552,5868766458562432128,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5868766458562432128.dat,46,23,23,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11907,6029694107160913664,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6029694107160913664.dat,30,15,15,MIRA_SR,3861.2324,3528.5332,4414.295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15009,903145280622397184,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/903145280622397184.dat,24,12,12,RRC,7342.0,6956.258000000001,8229.646,1.01408,-1.0,-1.0,0.685,-1.0,-1.0,4.9536,-1.0,-1.0,1.54,-1.0,-1.0,4.7814,-1.0,-1.0
15195,4108429856953931264,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4108429856953931264.dat,22,11,11,RRC,5601.0,5306.705,6538.4336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5612,5915577826821913472,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5915577826821913472.dat,27,14,13,RRAB,5950.2,5810.0,6415.0,23.66391,-1.0,-1.0,3.841,-1.0,-1.0,3.3931,-1.0,-1.0,1.33,-1.0,-1.0,0.0235,-1.0,-1.0
18321,228741784865956224,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/228741784865956224.dat,30,15,15,T2CEP,4578.6553,4298.64,4931.08,-1.0,-1.0,-1.0,45.127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10318,5977804618734773760,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5977804618734773760.dat,26,13,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8300,5246572589562870656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5246572589562870656.dat,28,14,14,MIRA_SR,3479.705,3286.0,3681.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
554,1278464502477345408,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1278464502477345408.dat,44,22,22,DSCT_SXPHE,7593.775,7098.1,7998.75,14.226807,13.542798,14.910815,2.179169,1.9640933,2.4941473,3.9036,0.088,0.0909,1.63,0.222,0.324,0.1237,0.0276,0.0331
19297,4685825164100121472,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685825164100121472.dat,25,12,13,CEP,5952.0,5552.0,7234.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11853,1968127634785583872,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1968127634785583872.dat,27,13,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7197,5903008278625754368,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5903008278625754368.dat,42,21,21,MIRA_SR,3631.38,3280.0,3864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6566,4890110198265501952,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4890110198265501952.dat,46,24,22,RRAB,6611.25,6303.0,7031.0,4.00298,-1.0,-1.0,1.569,-1.0,-1.0,4.1739,-1.0,-1.0,1.34,-1.0,-1.0,0.3469,-1.0,-1.0
14261,5833425857096123392,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5833425857096123392.dat,38,19,19,RRC,4847.735,4669.13,4992.91,13.05511,-1.0,-1.0,3.019,-1.0,-1.0,3.5719,-1.0,-1.0,1.24,-1.0,-1.0,0.0451,-1.0,-1.0
6561,4692844854324382848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4692844854324382848.dat,28,14,14,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4580,2545482294337969408,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2545482294337969408.dat,24,12,12,RRAB,6498.0,6190.25,6807.0,8.45234,-1.0,-1.0,2.3,-1.0,-1.0,3.8384,-1.0,-1.0,1.33,-1.0,-1.0,0.1093,-1.0,-1.0
11432,5282818540122198912,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5282818540122198912.dat,26,13,13,MIRA_SR,4046.7864,3762.7651,4224.925,-1.0,-1.0,-1.0,19.494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10213,2084429267487182848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2084429267487182848.dat,29,15,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17642,6519183455321122304,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6519183455321122304.dat,24,12,12,RRD,6783.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19826,4685854472960822400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685854472960822400.dat,30,15,15,CEP,6192.0,5918.805,6794.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22121,1353352823560573056,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1353352823560573056.dat,22,11,11,CEP,4066.0,3888.155,4407.46,595.91656,543.90436,647.9288,49.19383,41.866688,53.79702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4657,4684730492871012864,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4684730492871012864.dat,27,14,13,RRAB,6308.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3311,6778862439374539136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6778862439374539136.dat,44,22,22,DSCT_SXPHE,7630.456999999999,7203.0,8025.465,2.5094461,1.9162624,3.10263,0.906443,0.8194099,1.0172197,4.6425,-1.0,-1.0,1.63,-1.0,-1.0,1.5869,-1.0,-1.0
5005,4877402661346573056,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4877402661346573056.dat,31,16,15,RRAB,6867.3335,6718.3335,7092.0,29.45401,-1.0,-1.0,4.065,-1.0,-1.0,3.3691,-1.0,-1.0,1.41,-1.0,-1.0,0.021,-1.0,-1.0
20434,4663627020763837824,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4663627020763837824.dat,82,42,40,CEP,6436.904,6190.6665,6941.543000000001,22.07295,-1.0,-1.0,3.821,-1.0,-1.0,3.3808,-1.0,-1.0,1.28,-1.0,-1.0,0.0229,-1.0,-1.0
6428,4655572028623353088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655572028623353088.dat,25,13,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23167,4657672061469109376,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657672061469109376.dat,28,15,13,CEP,6631.0,6051.5,7282.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2620,4693540295428872960,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4693540295428872960.dat,29,14,15,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16313,4659356448883529216,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659356448883529216.dat,22,11,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20339,4685640304383008000,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685640304383008000.dat,28,15,13,CEP,6688.0,6246.0,7282.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23192,4661728847127841536,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661728847127841536.dat,35,18,17,CEP,5323.0,5090.0,5377.0,-1.0,-1.0,-1.0,7.382999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
375,6855245095541794432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6855245095541794432.dat,38,19,19,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5868,5280288770011862272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5280288770011862272.dat,31,16,15,RRAB,6425.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13704,5914792535006060160,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5914792535006060160.dat,24,12,12,RRC,6157.475,5872.0,6718.0,21.14099,-1.0,-1.0,3.363,-1.0,-1.0,3.543,-1.0,-1.0,1.44,-1.0,-1.0,0.0379,-1.0,-1.0
12123,4603196281131249664,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4603196281131249664.dat,25,13,12,RRC,7595.0,7209.0,7954.0,8.15193,-1.0,-1.0,1.745,-1.0,-1.0,4.18,-1.0,-1.0,1.68,-1.0,-1.0,0.3164,-1.0,-1.0
8767,536581362485909120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/536581362485909120.dat,31,18,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15688,6246750419863143552,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6246750419863143552.dat,36,18,18,RRC,6224.0,5885.0,6765.25,24.40611,-1.0,-1.0,3.224,-1.0,-1.0,3.6227,-1.0,-1.0,1.59,-1.0,-1.0,0.0474,-1.0,-1.0
23897,4657354994114418048,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657354994114418048.dat,28,14,14,CEP,5768.91,5011.0,6134.0,-1.0,-1.0,-1.0,8.911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14258,1870003544942815616,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1870003544942815616.dat,24,13,11,RRC,6301.0,-1.0,-1.0,7.22458,-1.0,-1.0,2.255,-1.0,-1.0,3.825,-1.0,-1.0,1.24,-1.0,-1.0,0.1081,-1.0,-1.0
8232,5858277499945079552,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5858277499945079552.dat,29,15,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22040,4688847133137909120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688847133137909120.dat,33,17,16,CEP,5707.6665,5600.0,5811.0,-1.0,-1.0,-1.0,9.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22616,4652188251585291136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4652188251585291136.dat,22,11,11,CEP,5873.0,5406.4497,6544.645,23.76761,-1.0,-1.0,3.761,-1.0,-1.0,3.4211,-1.0,-1.0,1.36,-1.0,-1.0,0.0256,-1.0,-1.0
23865,4687422239098680448,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687422239098680448.dat,30,14,16,CEP,5651.4336,5356.0,6092.595,9.22835,-1.0,-1.0,2.682,-1.0,-1.0,3.6456,-1.0,-1.0,1.16,-1.0,-1.0,0.0601,-1.0,-1.0
2070,6748526844846639232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6748526844846639232.dat,27,14,13,DSCT_SXPHE,7226.615,7073.745,7386.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12362,6475555864723420160,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6475555864723420160.dat,25,13,12,RRC,-1.0,-1.0,-1.0,10.903,-1.0,-1.0,1.825,-1.0,-1.0,4.1804,-1.0,-1.0,1.84,-1.0,-1.0,0.3027,-1.0,-1.0
17139,4924700421758270208,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4924700421758270208.dat,42,22,20,RRC,7420.0,-1.0,-1.0,1.96822,-1.0,-1.0,0.8490000000000001,-1.0,-1.0,4.8108,-1.0,-1.0,1.7,-1.0,-1.0,2.7785,-1.0,-1.0
1964,4882750922125515264,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4882750922125515264.dat,30,15,15,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2548,4657424327761435392,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657424327761435392.dat,24,12,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24472,4660505919590243200,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660505919590243200.dat,90,46,44,CEP,6378.6665,6160.0,6816.0,26.7588,-1.0,-1.0,3.659,-1.0,-1.0,3.4845,-1.0,-1.0,1.49,-1.0,-1.0,0.0304,-1.0,-1.0
313,5337926303459263232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5337926303459263232.dat,29,15,14,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6021,5640441637720288896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5640441637720288896.dat,33,16,17,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10407,4112051785690364032,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4112051785690364032.dat,23,12,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10863,4690674285230263168,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690674285230263168.dat,29,15,14,MIRA_SR,3743.4724,3604.7725,3955.28,-1.0,-1.0,-1.0,14.139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9230,5725713506094723456,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5725713506094723456.dat,64,32,32,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11169,5875826049124827904,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5875826049124827904.dat,32,18,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1823,3514416535379148416,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3514416535379148416.dat,36,18,18,DSCT_SXPHE,7586.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14371,1282998128219336192,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1282998128219336192.dat,60,30,30,RRC,7010.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3297,4659657985641799808,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659657985641799808.dat,60,25,35,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20050,4659889574594399872,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659889574594399872.dat,140,70,70,CEP,5650.81,5116.42,6134.0,28.45227,-1.0,-1.0,3.892,-1.0,-1.0,3.419,-1.0,-1.0,1.45,-1.0,-1.0,0.0246,-1.0,-1.0
13916,6459507255565439744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6459507255565439744.dat,26,13,13,RRC,7164.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
